suburb,year,property_type,num_bedrooms,avg_price,avg_min_nights,avg_num_reviews,avg_occupancy_rate,lat,lon,n_transport_1km,n_school_1km,n_food_1km,n_shop_1km,n_hospital_1km,n_landmark_1km,n_transport_3km,n_school_3km,n_food_3km,n_shop_3km,n_hospital_3km,n_landmark_3km
MIDDLE PARK,2017,APARTMENT,3,225,3,23.5,0.597706422,-37.849721,144.965136,14,10,43,21,22,11,25,31,80,64,60,25
SAINT KILDA WEST,2015,APARTMENT,1,92.80645161,2.032258065,1.419354839,0.034422318,,,,,,,,,,,,,,
SAINT KILDA WEST,2015,APARTMENT,2,189.125,3.75,1.75,0.040503911,,,,,,,,,,,,,,
SAINT KILDA WEST,2015,APARTMENT,3,495,3,2,0.044363489,,,,,,,,,,,,,,
SAINT KILDA WEST,2015,HOUSE,3,362,2,2.25,0.043398654,,,,,,,,,,,,,,
SAINT KILDA WEST,2015,HOUSE,1,120,1,1,0.005865103,,,,,,,,,,,,,,
SAINT KILDA WEST,2015,HOUSE,2,144,1,0,0,,,,,,,,,,,,,,
SAINT KILDA WEST,2016,APARTMENT,1,99.82191781,2.808219178,4.383561644,0.156174926,,,,,,,,,,,,,,
SAINT KILDA WEST,2016,APARTMENT,2,191.4545455,5,3.818181818,0.187186038,,,,,,,,,,,,,,
SAINT KILDA WEST,2016,APARTMENT,3,495,3,2,0.035714286,,,,,,,,,,,,,,
SAINT KILDA WEST,2016,HOUSE,1,76.88888889,1.888888889,9.888888889,0.194342666,,,,,,,,,,,,,,
SAINT KILDA WEST,2016,HOUSE,3,375.6666667,2,23.66666667,0.310221329,,,,,,,,,,,,,,
SAINT KILDA WEST,2017,APARTMENT,1,98.33333333,2.566666667,8.233333333,0.183872519,,,,,,,,,,,,,,
SAINT KILDA WEST,2017,APARTMENT,2,166,4,11.5,0.348127268,,,,,,,,,,,,,,
SAINT KILDA WEST,2017,APARTMENT,3,173,2,5,0.080321285,,,,,,,,,,,,,,
SAINT KILDA WEST,2017,HOUSE,1,85.75,5.25,17,0.199770684,,,,,,,,,,,,,,
SAINT KILDA WEST,2017,HOUSE,3,375,2,38,0.428169014,,,,,,,,,,,,,,
ST. KILDA WEST,2015,APARTMENT,1,105,2,5,0.058651026,,,,,,,,,,,,,,
ST. KILDA WEST,2016,APARTMENT,1,105.6666667,1.666666667,49.33333333,0.436713763,,,,,,,,,,,,,,
ST. KILDA WEST,2017,APARTMENT,1,105,2,92,0.7,,,,,,,,,,,,,,
MELBOURNE ST KILDA ROAD,2015,APARTMENT,1,54,2.5,0,0,,,,,,,,,,,,,,
MELBOURNE ST KILDA ROAD,2016,APARTMENT,1,59.66666667,1,0.666666667,0.003652968,,,,,,,,,,,,,,
ALBERT PARK MELBOURNE,2015,APARTMENT,1,128.3333333,1.333333333,2.333333333,0.03139659,,,,,,,,,,,,,,
ALBERT PARK MELBOURNE,2016,APARTMENT,1,134.6666667,2,11.33333333,0.168618237,,,,,,,,,,,,,,
ALBERT PARK MELBOURNE,2017,APARTMENT,1,135,2,20,0.289855072,,,,,,,,,,,,,,
PRAHRAN MELBOURNE,2015,APARTMENT,1,45,2,21.5,0.561055276,,,,,,,,,,,,,,
PRAHRAN MELBOURNE,2016,APARTMENT,1,45,2,24,0.7,,,,,,,,,,,,,,
EAST ST. KILDA,2015,APARTMENT,2,149.25,1,16.5,0.10709896,,,,,,,,,,,,,,
EAST ST. KILDA,2016,APARTMENT,2,156,1,24.66666667,0.140196001,,,,,,,,,,,,,,
EAST ST. KILDA,2017,APARTMENT,2,159,1,33,0.222222222,,,,,,,,,,,,,,
NORTH MELBOURNE,2015,APARTMENT,1,94.46456693,2.850393701,7.11023622,0.192002614,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2015,APARTMENT,2,176.4791667,2.916666667,6.375,0.157625083,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2015,APARTMENT,3,226,3,0,0,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2015,HOUSE,1,77.66981132,2.452830189,4.632075472,0.120319825,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2015,HOUSE,2,177.5142857,2.028571429,7.571428571,0.215427494,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2015,HOUSE,3,353.6,6.3,2.4,0.044501104,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2016,APARTMENT,1,93.24537037,2.578703704,9.125,0.250135868,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2016,APARTMENT,2,150.8533333,2.52,8.44,0.263852108,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2016,APARTMENT,3,161.5,4,1.5,0.030769231,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2016,HOUSE,1,78.15957447,2.265957447,5.787234043,0.263428237,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2016,HOUSE,2,155.7741935,2.225806452,6.548387097,0.282101614,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2016,HOUSE,3,293,42.63157895,2.842105263,0.056806375,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2016,APARTMENT,2,168,1,7,0.063063063,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2017,APARTMENT,1,94.92792793,2.801801802,10.85585586,0.293471592,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2017,APARTMENT,2,143.9210526,2.868421053,10.10526316,0.379442448,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2017,APARTMENT,3,173.25,3.25,4,0.263888889,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2017,HOUSE,1,79.4893617,3.063829787,6.574468085,0.295115673,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2017,HOUSE,2,151.8888889,2.444444444,14,0.443118323,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2017,HOUSE,3,269.5,39,4.8,0.191111681,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
NORTH MELBOURNE,2017,APARTMENT,2,168,1,11,0.088,-37.905996,145.056254,20,8,18,23,11,8,29,22,77,45,60,16
WEST MELBOURNE,2015,APARTMENT,1,96.30208333,2.270833333,13.39583333,0.201831459,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2015,APARTMENT,2,174.9069767,3.604651163,6.209302326,0.122017667,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2015,APARTMENT,3,253.2,2.8,13.2,0.489783596,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2015,HOUSE,3,279.25,2,9.875,0.305490534,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2015,HOUSE,1,75.66666667,1.666666667,4.066666667,0.039259671,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2016,APARTMENT,1,90.49230769,2.215384615,15.19230769,0.276181142,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2016,APARTMENT,2,182.5294118,3.431372549,13.88235294,0.314487844,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2016,APARTMENT,3,264.75,2.75,25,0.525,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2016,HOUSE,1,67.88372093,3.418604651,9.488372093,0.297322311,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2016,HOUSE,3,250.6666667,3.6,11.33333333,0.351643407,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2016,HOUSE,2,104.25,6.5,2.25,0.35,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2017,APARTMENT,1,91.68,2.1,15.1,0.311774468,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2017,APARTMENT,2,171.875,2.208333333,17.75,0.353719161,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2017,APARTMENT,3,250,3,48,0.7,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2017,HOUSE,1,68.19047619,2.952380952,13.9047619,0.335618618,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2017,HOUSE,3,329,1.8,23,0.414952333,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
WEST MELBOURNE,2017,HOUSE,2,135,7,1.5,0.083105136,-37.806255,144.941123,21,10,66,28,30,8,41,39,80,77,60,26
PARKVILLE,2015,APARTMENT,1,89.72857143,3.014285714,14.41428571,0.110791173,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2015,APARTMENT,2,149.75,1.75,1,0.142772236,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2015,HOUSE,1,87.83333333,1.866666667,13.86666667,0.23815252,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2016,APARTMENT,1,75.45714286,2.785714286,11.21428571,0.195959951,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2016,APARTMENT,2,152.1538462,2.153846154,2.769230769,0.267443334,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2016,APARTMENT,3,285,3,2,0.035714286,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2016,HOUSE,1,59.95652174,2.543478261,18.58695652,0.372353006,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2016,HOUSE,2,204.25,1.5,29,0.588888889,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2017,APARTMENT,1,78.86956522,3.47826087,14.73913043,0.276997992,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2017,APARTMENT,2,140.7,10.9,3.5,0.358709325,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2017,HOUSE,1,61.85714286,2.357142857,23.14285714,0.419023389,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
PARKVILLE,2017,HOUSE,2,236.3333333,1.666666667,25.33333333,0.466666667,-31.981159,150.865404,0,0,0,0,0,0,1,0,0,0,0,0
KENSINGTON,2015,APARTMENT,1,119.2068966,1.517241379,10.18965517,0.190598659,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2015,APARTMENT,2,157.48,2.28,2.84,0.166799588,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2015,APARTMENT,3,200.375,1.5,20,0.190579937,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2015,HOUSE,1,63.18446602,2.019417476,6.990291262,0.103262371,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2015,HOUSE,3,236.1666667,3.25,3.166666667,0.03554242,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2015,HOUSE,2,146.2142857,6.25,1.892857143,0.244860677,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2016,APARTMENT,1,102.76,3,11.92,0.192699876,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2016,APARTMENT,2,157.047619,4.238095238,5.285714286,0.264975674,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2016,APARTMENT,3,433.3333333,2,45.33333333,0.657713145,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2016,HOUSE,1,64.41836735,2.551020408,9.285714286,0.184550603,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2016,HOUSE,2,158.2758621,2.896551724,6.517241379,0.318482105,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2016,HOUSE,3,245.5384615,3.230769231,6.076923077,0.120545348,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2017,APARTMENT,1,94.75,3.15,11.9,0.228511292,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2017,APARTMENT,2,135.5555556,8.111111111,7,0.410868172,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2017,APARTMENT,3,700,2.5,64,0.7,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2017,HOUSE,1,72.72222222,2.75,11.36111111,0.265029867,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2017,HOUSE,2,170.5555556,2.444444444,10.66666667,0.391421336,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
KENSINGTON,2017,HOUSE,3,235.4,5.4,10.6,0.217811899,-33.888549,151.140735,22,14,65,25,31,13,28,23,80,57,60,16
DOCKLANDS,2015,APARTMENT,2,224.2869565,3.330434783,14.6173913,0.25094105,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2015,APARTMENT,1,120.9794872,2.338461538,9.974358974,0.163863078,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2015,APARTMENT,3,325.6666667,2.722222222,18.33333333,0.340269302,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2015,HOUSE,2,200,2,0,0,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2016,APARTMENT,1,112.0671937,2.166007905,13.36758893,0.252988042,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2016,APARTMENT,3,431.875,1.8125,28.875,0.321755202,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2016,APARTMENT,2,210.6119403,2.619402985,20.38059701,0.338784543,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2016,HOUSE,2,192,3,2.333333333,0.039618739,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2016,HOUSE,3,633.5,1,26.5,0.417845912,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2016,HOUSE,1,153.6666667,1,0.666666667,0.466666667,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2016,APARTMENT,1,57,3,0,0,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,APARTMENT,1,106.3576642,1.905109489,14.46715328,0.269458295,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,APARTMENT,2,200.3285714,2.014285714,25.85714286,0.394764149,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,APARTMENT,3,440.5555556,1.666666667,13.33333333,0.204651636,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,HOUSE,2,180,1.666666667,9,0.086799707,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,HOUSE,3,783,1,45,0.548780488,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,HOUSE,1,158.75,1,2.75,0.29962604,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,APARTMENT,2,180,1,1,0.7,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
DOCKLANDS,2017,APARTMENT,3,370,1,149,0.7,-37.814719,144.948039,24,28,80,55,49,16,38,38,80,76,60,21
MELBOURNE CBD,2015,APARTMENT,1,75,2.5,5,0.533673469,,,,,,,,,,,,,,
MELBOURNE CBD,2016,APARTMENT,2,170,2,3,0.116504854,,,,,,,,,,,,,,
CARLTON SOUTH,2015,APARTMENT,1,78.75,1,4,0.043610782,-37.778987,145.0026,23,9,64,24,32,17,32,23,80,53,60,20
CARLTON SOUTH,2016,APARTMENT,1,79.33333333,1,4,0.03305702,-37.778987,145.0026,23,9,64,24,32,17,32,23,80,53,60,20
CARLTON SOUTH,2017,APARTMENT,1,79,1,5,0.054644809,-37.778987,145.0026,23,9,64,24,32,17,32,23,80,53,60,20
SOUTHBANK MELBOURNE,2015,APARTMENT,2,207,1,8,0.050183776,,,,,,,,,,,,,,
SOUTHBANK MELBOURNE,2016,APARTMENT,2,234.8,3,26.6,0.293487533,,,,,,,,,,,,,,
SOUTHBANK MELBOURNE,2017,APARTMENT,2,239.5,3.5,42,0.369083969,,,,,,,,,,,,,,
EMERALD,2015,APARTMENT,1,200,1,44,0.248587571,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2015,HOUSE,1,90,1,14,0.081632653,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2016,APARTMENT,1,213.6666667,1,89.66666667,0.504261712,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2016,HOUSE,2,200.5,1,19,0.216056519,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2016,HOUSE,3,240,1.5,11.25,0.097011336,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2016,HOUSE,1,93,1.285714286,13.42857143,0.194899085,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2017,HOUSE,1,108.6666667,1.166666667,11.33333333,0.177245183,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2017,HOUSE,3,239.5,2,16,0.179703916,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2017,HOUSE,2,163,1,13,0.147501031,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
EMERALD,2017,APARTMENT,1,149,1.25,41.5,0.331830988,-37.932085,145.44074,10,2,20,23,12,15,24,3,22,23,12,20
BEACONSFIELD UPPER,2015,HOUSE,1,67.8,1,5.8,0.033210296,-38.004643,145.409755,0,1,4,4,0,4,0,3,7,9,1,12
BEACONSFIELD UPPER,2015,HOUSE,2,195,1,0,0,-38.004643,145.409755,0,1,4,4,0,4,0,3,7,9,1,12
BEACONSFIELD UPPER,2016,HOUSE,1,82.375,1,6,0.03449002,-38.004643,145.409755,0,1,4,4,0,4,0,3,7,9,1,12
BEACONSFIELD UPPER,2016,HOUSE,2,195,1,2.666666667,0.015320911,-38.004643,145.409755,0,1,4,4,0,4,0,3,7,9,1,12
BEACONSFIELD UPPER,2017,HOUSE,2,195,2,7,0.079320113,-38.004643,145.409755,0,1,4,4,0,4,0,3,7,9,1,12
BEACONSFIELD UPPER,2017,HOUSE,1,121,1,0,0,-38.004643,145.409755,0,1,4,4,0,4,0,3,7,9,1,12
COCKATOO,2015,HOUSE,1,75.33333333,1,3,0.016509783,-37.93626,145.49137,12,2,8,11,1,7,21,4,10,21,1,20
COCKATOO,2016,HOUSE,1,92.8,1,9.4,0.051931185,-37.93626,145.49137,12,2,8,11,1,7,21,4,10,21,1,20
COCKATOO,2016,HOUSE,3,240,2,7,0.091373693,-37.93626,145.49137,12,2,8,11,1,7,21,4,10,21,1,20
COCKATOO,2017,HOUSE,3,179.5,2,7,0.180272109,-37.93626,145.49137,12,2,8,11,1,7,21,4,10,21,1,20
COCKATOO,2017,HOUSE,1,102.5,1,22.5,0.126138115,-37.93626,145.49137,12,2,8,11,1,7,21,4,10,21,1,20
GUYS HILL,2015,HOUSE,2,143,1,1.666666667,0.010964912,-38.016778,145.386086,0,0,0,1,0,0,4,3,6,11,0,18
GUYS HILL,2016,HOUSE,2,132.6666667,1.333333333,26,0.346826145,-38.016778,145.386086,0,0,0,1,0,0,4,3,6,11,0,18
GUYS HILL,2016,HOUSE,1,50,1,1,0.044444444,-38.016778,145.386086,0,0,0,1,0,0,4,3,6,11,0,18
GUYS HILL,2017,HOUSE,2,115,2,43,0.7,-38.016778,145.386086,0,0,0,1,0,0,4,3,6,11,0,18
GUYS HILL,2017,HOUSE,1,48,1,6,0.230769231,-38.016778,145.386086,0,0,0,1,0,0,4,3,6,11,0,18
BEACONSFIELD,2015,HOUSE,1,99.66666667,6.333333333,1.333333333,0.058549109,-33.911613,151.20189,21,7,56,25,22,11,29,40,80,67,60,15
BEACONSFIELD,2016,HOUSE,1,100.3333333,7,3,0.145050346,-33.911613,151.20189,21,7,56,25,22,11,29,40,80,67,60,15
BEACONSFIELD,2016,HOUSE,3,125.5,1.5,28,0.258899202,-33.911613,151.20189,21,7,56,25,22,11,29,40,80,67,60,15
BEACONSFIELD,2017,HOUSE,1,81.5,4.5,3,0.143857174,-33.911613,151.20189,21,7,56,25,22,11,29,40,80,67,60,15
BEACONSFIELD,2017,HOUSE,3,125,2,47,0.593059937,-33.911613,151.20189,21,7,56,25,22,11,29,40,80,67,60,15
BEACONSFIELD UPPER DANDENONG RANGES,2015,HOUSE,1,265,1,28,0.162790698,,,,,,,,,,,,,,
BEACONSFIELD UPPER DANDENONG RANGES,2016,HOUSE,1,295,1,50,0.292635182,,,,,,,,,,,,,,
BEACONSFIELD UPPER DANDENONG RANGES,2017,HOUSE,1,295,2,73,0.7,,,,,,,,,,,,,,
HEIDELBERG,2015,HOUSE,1,67.6,1.2,0.8,0.007633958,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2015,HOUSE,2,100,3,0,0,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2015,APARTMENT,1,75.77777778,1,0.888888889,0.004997284,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2015,APARTMENT,2,153.9,2.6,9.2,0.132111558,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2015,APARTMENT,3,225.25,1,3.75,0.022700709,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2016,HOUSE,1,51.71428571,1.714285714,1.285714286,0.052224418,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2016,HOUSE,2,111.6666667,5.666666667,1.333333333,0.057204978,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2016,HOUSE,3,70,1,10.5,0.266851595,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2016,APARTMENT,3,222.4285714,1.571428571,7.142857143,0.26468692,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2016,APARTMENT,2,166.3636364,5.181818182,12.72727273,0.310293928,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2016,APARTMENT,1,107.5,1,3.25,0.019970712,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2017,APARTMENT,2,171.75,2.25,17.25,0.167816696,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2017,APARTMENT,1,60,1,5,0.03257329,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2017,APARTMENT,3,221.6666667,2.333333333,10.66666667,0.50487106,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2017,HOUSE,1,53,1,2.666666667,0.021238311,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
HEIDELBERG,2017,HOUSE,3,69,1,31,0.7,-37.756341,145.067145,21,8,44,25,49,12,24,21,72,40,60,20
EAGLEMONT,2015,HOUSE,1,87.75,3,2,0.04727389,-37.762519,145.068208,21,6,42,25,43,9,25,21,71,40,60,20
EAGLEMONT,2016,APARTMENT,1,69.75,1.5,0.75,0.009087177,-37.762519,145.068208,21,6,42,25,43,9,25,21,71,40,60,20
EAGLEMONT,2016,HOUSE,1,80.6,1.8,3.8,0.075674632,-37.762519,145.068208,21,6,42,25,43,9,25,21,71,40,60,20
EAGLEMONT,2016,HOUSE,3,117.5,7,0.5,0.106060606,-37.762519,145.068208,21,6,42,25,43,9,25,21,71,40,60,20
EAGLEMONT,2017,APARTMENT,1,77,1,1.5,0.008219178,-37.762519,145.068208,21,6,42,25,43,9,25,21,71,40,60,20
EAGLEMONT,2017,HOUSE,1,60,1,6.5,0.047047353,-37.762519,145.068208,21,6,42,25,43,9,25,21,71,40,60,20
EAGLEMONT,2017,HOUSE,3,125,7,4,0.265402844,-37.762519,145.068208,21,6,42,25,43,9,25,21,71,40,60,20
WATSONIA NORTH,2015,APARTMENT,2,66,1,0,0,-37.698352,145.084586,20,10,2,20,14,9,22,35,65,35,60,23
WATSONIA NORTH,2016,APARTMENT,2,64,1,0,0,-37.698352,145.084586,20,10,2,20,14,9,22,35,65,35,60,23
HEIDELBERG HEIGHTS,2015,HOUSE,2,96,1,2,0.142857143,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2015,HOUSE,1,47.03030303,1.666666667,16.18181818,0.208309403,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2015,HOUSE,3,199.6666667,1,0.666666667,0.010178117,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2016,HOUSE,3,102.3333333,1,4.333333333,0.02883736,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2016,HOUSE,1,45.60714286,1.571428571,21.07142857,0.252932621,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2016,HOUSE,2,95,1,6,0.571428571,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2017,HOUSE,3,150.25,1.5,2.5,0.014619883,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2017,HOUSE,1,41.14285714,1.857142857,22.42857143,0.318672877,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2017,HOUSE,2,55,1,100,0.7,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG HEIGHTS,2017,APARTMENT,1,45,8,0,0,-37.742268,145.048873,20,4,23,23,13,11,25,33,74,56,60,20
HEIDELBERG WEST,2015,HOUSE,1,53.0625,1.09375,2.5,0.014626,-37.74944,145.0414,20,6,26,25,34,10,25,22,76,56,60,18
HEIDELBERG WEST,2015,APARTMENT,1,40,1,4,0.02266289,-37.74944,145.0414,20,6,26,25,34,10,25,22,76,56,60,18
HEIDELBERG WEST,2016,HOUSE,1,51.78571429,2.535714286,4.464285714,0.106050812,-37.74944,145.0414,20,6,26,25,34,10,25,22,76,56,60,18
